,sido,si,gu,os_nm,new_adr,api_adr,poll_div_cd,self_yn,wash_yn,repair_yn,conv_yn,all24_yn
160,경기도,경기,안산시,지에스칼텍스(주)안산스타주유소,경기 안산시 단원구 달미로 72,경기 안산시 단원구 달미로 72,GS칼텍스,Y,Y,Y,N,Y
161,경기도,경기,안산시,지에스칼텍스(주)안산스타주유소,경기 안산시 단원구 달미로 72,경기 안산시 단원구 달미로 72,GS칼텍스,Y,Y,Y,N,Y
162,경기도,경기,안산시,본오주유소,경기 안산시 상록구 석호로 369 (본오동),경기 안산시 상록구 석호로 369 ,SK에너지,Y,Y,N,N,Y
163,경기도,경기,안산시,본오주유소,경기 안산시 상록구 석호로 369 (본오동),경기 안산시 상록구 석호로 369 ,SK에너지,Y,Y,N,N,Y
164,경기도,경기,안산시,본오주유소,경기 안산시 상록구 석호로 369 (본오동),경기 안산시 상록구 석호로 369 ,SK에너지,Y,Y,N,N,Y
165,경기도,경기,안산시,본오주유소,경기 안산시 상록구 석호로 369 (본오동),경기 안산시 상록구 석호로 369 ,SK에너지,Y,Y,N,N,Y
166,경기도,경기,안산시,서안산주유소,경기 안산시 단원구 시흥대로 65 (선부동),경기 안산시 단원구 시흥대로 65 ,S-OIL,N,Y,N,N,N
167,경기도,경기,안산시,서안산주유소,경기 안산시 단원구 시흥대로 65 (선부동),경기 안산시 단원구 시흥대로 65 ,S-OIL,N,Y,N,N,N
168,경기도,경기,안산시,대상주유소,경기 안산시 단원구 순환로 157 (선부동),경기 안산시 단원구 순환로 157 ,GS칼텍스,N,Y,N,N,N
169,경기도,경기,안산시,대상주유소,경기 안산시 단원구 순환로 157 (선부동),경기 안산시 단원구 순환로 157 ,GS칼텍스,N,Y,N,N,N
170,경기도,경기,안산시,용담주유소,경기 안산시 상록구 해안로 1363 (팔곡일동),경기 안산시 상록구 해안로 1363 ,SK에너지,Y,Y,N,N,N
171,경기도,경기,안산시,용담주유소,경기 안산시 상록구 해안로 1363 (팔곡일동),경기 안산시 상록구 해안로 1363 ,SK에너지,Y,Y,N,N,N
172,경기도,경기,안산시,현대오일뱅크㈜직영 팔곡셀프주유소,경기 안산시 상록구 해안로 1295 (팔곡이동),경기 안산시 상록구 해안로 1295 ,현대오일뱅크,Y,Y,N,Y,N
173,경기도,경기,안산시,현대오일뱅크㈜직영 팔곡셀프주유소,경기 안산시 상록구 해안로 1295 (팔곡이동),경기 안산시 상록구 해안로 1295 ,현대오일뱅크,Y,Y,N,Y,N
174,경기도,경기,안산시,현대오일뱅크㈜직영 팔곡셀프주유소,경기 안산시 상록구 해안로 1295 (팔곡이동),경기 안산시 상록구 해안로 1295 ,현대오일뱅크,Y,Y,N,Y,N
175,경기도,경기,안산시,현대오일뱅크㈜직영 팔곡셀프주유소,경기 안산시 상록구 해안로 1295 (팔곡이동),경기 안산시 상록구 해안로 1295 ,현대오일뱅크,Y,Y,N,Y,N
176,경기도,경기,안산시,GS사동셀프주유소,경기 안산시 상록구 항가울로 22 (사동),경기 안산시 상록구 항가울로 22 ,GS칼텍스,Y,Y,N,N,N
177,경기도,경기,안산시,GS사동셀프주유소,경기 안산시 상록구 항가울로 22 (사동),경기 안산시 상록구 항가울로 22 ,GS칼텍스,Y,Y,N,N,N
178,경기도,경기,안산시,자연주유소,경기 안산시 상록구 해안로 1172 (본오동),경기 안산시 상록구 해안로 1172 ,SK에너지,N,Y,N,N,N
179,경기도,경기,안산시,자연주유소,경기 안산시 상록구 해안로 1172 (본오동),경기 안산시 상록구 해안로 1172 ,SK에너지,N,Y,N,N,N
180,경기도,경기,안산시,장하주유소,경기 안산시 상록구 장하로 88 (장하동),경기 안산시 상록구 장하로 88 ,SK에너지,N,Y,N,N,N
181,경기도,경기,안산시,장하주유소,경기 안산시 상록구 장하로 88 (장하동),경기 안산시 상록구 장하로 88 ,SK에너지,N,Y,N,N,N
182,경기도,경기,안산시,대부주유소,경기 안산시 단원구 대부황금로 835 (대부동동),경기 안산시 단원구 대부황금로 835 ,SK에너지,N,Y,N,N,N
183,경기도,경기,안산시,대부주유소,경기 안산시 단원구 대부황금로 835 (대부동동),경기 안산시 단원구 대부황금로 835 ,SK에너지,N,Y,N,N,N
184,경기도,경기,안산시,세광주유소,경기 안산시 상록구 성호로 268 (부곡동),경기 안산시 상록구 성호로 268 ,GS칼텍스,Y,Y,N,N,N
185,경기도,경기,안산시,세광주유소,경기 안산시 상록구 성호로 268 (부곡동),경기 안산시 상록구 성호로 268 ,GS칼텍스,Y,Y,N,N,N
186,경기도,경기,안산시,대부그린주유소,경기 안산시 단원구 대부황금로 691 (대부동동),경기 안산시 단원구 대부황금로 691 ,GS칼텍스,N,Y,N,N,N
187,경기도,경기,안산시,대부그린주유소,경기 안산시 단원구 대부황금로 691 (대부동동),경기 안산시 단원구 대부황금로 691 ,GS칼텍스,N,Y,N,N,N
188,경기도,경기,안산시,신길중앙주유소,경기 안산시 단원구 삼일로 57 (신길동),경기 안산시 단원구 삼일로 57 ,현대오일뱅크,Y,Y,N,N,N
189,경기도,경기,안산시,신길중앙주유소,경기 안산시 단원구 삼일로 57 (신길동),경기 안산시 단원구 삼일로 57 ,현대오일뱅크,Y,Y,N,N,N
190,경기도,경기,안산시,작전주유소,경기 안산시 단원구 대부황금로 780 (대부동동),경기 안산시 단원구 대부황금로 780 ,현대오일뱅크,N,Y,N,N,N
191,경기도,경기,안산시,작전주유소,경기 안산시 단원구 대부황금로 780 (대부동동),경기 안산시 단원구 대부황금로 780 ,현대오일뱅크,N,Y,N,N,N
192,경기도,경기,안산시,동현주유소,경기 안산시 단원구 대선로 237,경기 안산시 단원구 대선로 237,현대오일뱅크,N,Y,N,N,N
193,경기도,경기,안산시,동현주유소,경기 안산시 단원구 대선로 237,경기 안산시 단원구 대선로 237,현대오일뱅크,N,Y,N,N,N
194,경기도,경기,안산시,정진주유소,경기 안산시 단원구 대남로 52 (대부북동),경기 안산시 단원구 대남로 52 ,현대오일뱅크,N,Y,N,N,N
195,경기도,경기,안산시,정진주유소,경기 안산시 단원구 대남로 52 (대부북동),경기 안산시 단원구 대남로 52 ,현대오일뱅크,N,Y,N,N,N
196,경기도,경기,안산시,(주)세화주유소,경기 안산시 단원구 대부중앙로 174 (대부동동),경기 안산시 단원구 대부중앙로 174 ,S-OIL,N,Y,N,N,N
197,경기도,경기,안산시,(주)세화주유소,경기 안산시 단원구 대부중앙로 174 (대부동동),경기 안산시 단원구 대부중앙로 174 ,S-OIL,N,Y,N,N,N
198,경기도,경기,안산시,대성산업(주)안산공단주유소,경기 안산시 단원구 산단로 313,경기 안산시 단원구 산단로 313,GS칼텍스,N,Y,Y,N,N
199,경기도,경기,안산시,대성산업(주)안산공단주유소,경기 안산시 단원구 산단로 313,경기 안산시 단원구 산단로 313,GS칼텍스,N,Y,Y,N,N
200,경기도,경기,안산시,대성산업(주)안산공단주유소,경기 안산시 단원구 산단로 313,경기 안산시 단원구 산단로 313,GS칼텍스,N,Y,Y,N,N
201,경기도,경기,안산시,대성산업(주)안산공단주유소,경기 안산시 단원구 산단로 313,경기 안산시 단원구 산단로 313,GS칼텍스,N,Y,Y,N,N
202,경기도,경기,안산시,반월공단주유소,경기 안산시 단원구 시우로 46,경기 안산시 단원구 시우로 46,SK에너지,Y,Y,N,Y,Y
203,경기도,경기,안산시,반월공단주유소,경기 안산시 단원구 시우로 46,경기 안산시 단원구 시우로 46,SK에너지,Y,Y,N,Y,Y
204,경기도,경기,안산시,반월공단주유소,경기 안산시 단원구 시우로 46,경기 안산시 단원구 시우로 46,SK에너지,Y,Y,N,Y,Y
205,경기도,경기,안산시,반월공단주유소,경기 안산시 단원구 시우로 46,경기 안산시 단원구 시우로 46,SK에너지,Y,Y,N,Y,Y
206,경기도,경기,안산시,반월공단주유소,경기 안산시 단원구 시우로 46,경기 안산시 단원구 시우로 46,SK에너지,Y,Y,N,Y,Y
207,경기도,경기,안산시,반월공단주유소,경기 안산시 단원구 시우로 46,경기 안산시 단원구 시우로 46,SK에너지,Y,Y,N,Y,Y
208,경기도,경기,안산시,반월공단주유소,경기 안산시 단원구 시우로 46,경기 안산시 단원구 시우로 46,SK에너지,Y,Y,N,Y,Y
209,경기도,경기,안산시,반월공단주유소,경기 안산시 단원구 시우로 46,경기 안산시 단원구 시우로 46,SK에너지,Y,Y,N,Y,Y
210,경기도,경기,안산시,초지스타주유소,경기 안산시 단원구 초지로 106 (초지동),경기 안산시 단원구 초지로 106 ,GS칼텍스,Y,Y,N,N,N
211,경기도,경기,안산시,초지스타주유소,경기 안산시 단원구 초지로 106 (초지동),경기 안산시 단원구 초지로 106 ,GS칼텍스,Y,Y,N,N,N
212,경기도,경기,안산시,케이비원대부도주유소,경기 안산시 단원구 대선로 489 (대부남동),경기 안산시 단원구 대선로 489 ,SK에너지,N,Y,N,Y,N
213,경기도,경기,안산시,케이비원대부도주유소,경기 안산시 단원구 대선로 489 (대부남동),경기 안산시 단원구 대선로 489 ,SK에너지,N,Y,N,Y,N
214,경기도,경기,안산시,케이비원대부도주유소,경기 안산시 단원구 대선로 489 (대부남동),경기 안산시 단원구 대선로 489 ,SK에너지,N,Y,N,Y,N
215,경기도,경기,안산시,케이비원대부도주유소,경기 안산시 단원구 대선로 489 (대부남동),경기 안산시 단원구 대선로 489 ,SK에너지,N,Y,N,Y,N
216,경기도,경기,안산시,신고속주유소,경기 안산시 상록구 석호로 367 (본오동),경기 안산시 상록구 석호로 367 ,GS칼텍스,N,Y,N,N,N
217,경기도,경기,안산시,신고속주유소,경기 안산시 상록구 석호로 367 (본오동),경기 안산시 상록구 석호로 367 ,GS칼텍스,N,Y,N,N,N
218,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
219,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
220,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
221,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
222,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
223,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
224,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
225,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
226,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
227,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
228,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
229,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
230,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
231,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
232,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
233,경기도,경기,안산시,삼원주유소,경기 안산시 단원구 목내로 45,경기 안산시 단원구 목내로 45,GS칼텍스,Y,Y,Y,Y,Y
234,경기도,경기,안산시,현대오일뱅크㈜직영 제이셀프주유소,경기 안산시 단원구 선부광장로 33 (선부동),경기 안산시 단원구 선부광장로 33 ,현대오일뱅크,Y,Y,N,N,Y
235,경기도,경기,안산시,현대오일뱅크㈜직영 제이셀프주유소,경기 안산시 단원구 선부광장로 33 (선부동),경기 안산시 단원구 선부광장로 33 ,현대오일뱅크,Y,Y,N,N,Y
236,경기도,경기,안산시,현대오일뱅크㈜직영 제이셀프주유소,경기 안산시 단원구 선부광장로 33 (선부동),경기 안산시 단원구 선부광장로 33 ,현대오일뱅크,Y,Y,N,N,Y
237,경기도,경기,안산시,현대오일뱅크㈜직영 제이셀프주유소,경기 안산시 단원구 선부광장로 33 (선부동),경기 안산시 단원구 선부광장로 33 ,현대오일뱅크,Y,Y,N,N,Y
238,경기도,경기,안산시,동해주유소,경기 안산시 상록구 선진6길 38 (사동),경기 안산시 상록구 선진6길 38 ,GS칼텍스,N,Y,Y,N,N
239,경기도,경기,안산시,동해주유소,경기 안산시 상록구 선진6길 38 (사동),경기 안산시 상록구 선진6길 38 ,GS칼텍스,N,Y,Y,N,N
240,경기도,경기,안산시,동해주유소,경기 안산시 상록구 선진6길 38 (사동),경기 안산시 상록구 선진6길 38 ,GS칼텍스,N,Y,Y,N,N
241,경기도,경기,안산시,동해주유소,경기 안산시 상록구 선진6길 38 (사동),경기 안산시 상록구 선진6길 38 ,GS칼텍스,N,Y,Y,N,N
242,경기도,경기,안산시,(주)삼정주유소,경기 안산시 단원구 삼일로 122 (원곡동),경기 안산시 단원구 삼일로 122 ,현대오일뱅크,Y,Y,N,N,Y
243,경기도,경기,안산시,(주)삼정주유소,경기 안산시 단원구 삼일로 122 (원곡동),경기 안산시 단원구 삼일로 122 ,현대오일뱅크,Y,Y,N,N,Y
244,경기도,경기,안산시,(주)삼정주유소,경기 안산시 단원구 삼일로 122 (원곡동),경기 안산시 단원구 삼일로 122 ,현대오일뱅크,Y,Y,N,N,Y
245,경기도,경기,안산시,(주)삼정주유소,경기 안산시 단원구 삼일로 122 (원곡동),경기 안산시 단원구 삼일로 122 ,현대오일뱅크,Y,Y,N,N,Y
246,경기도,경기,안산시,보령주유소,경기 안산시 상록구 용담로 188 (팔곡이동),경기 안산시 상록구 용담로 188 ,SK에너지,N,Y,N,N,N
247,경기도,경기,안산시,보령주유소,경기 안산시 상록구 용담로 188 (팔곡이동),경기 안산시 상록구 용담로 188 ,SK에너지,N,Y,N,N,N
248,경기도,경기,안산시,역전주유소,경기 안산시 상록구 충장로6길 1 (이동),경기 안산시 상록구 충장로6길 1 ,현대오일뱅크,N,Y,N,N,N
249,경기도,경기,안산시,역전주유소,경기 안산시 상록구 충장로6길 1 (이동),경기 안산시 상록구 충장로6길 1 ,현대오일뱅크,N,Y,N,N,N
250,경기도,경기,안산시,안산고속주유소,경기 안산시 상록구 가루개로 56 (양상동),경기 안산시 상록구 가루개로 56 ,현대오일뱅크,N,Y,N,N,N
251,경기도,경기,안산시,안산고속주유소,경기 안산시 상록구 가루개로 56 (양상동),경기 안산시 상록구 가루개로 56 ,현대오일뱅크,N,Y,N,N,N
252,경기도,경기,안산시,스마트허브주유소,경기 안산시 단원구 해봉로 204 (성곡동),경기 안산시 단원구 해봉로 204 ,GS칼텍스,N,Y,N,Y,Y
253,경기도,경기,안산시,스마트허브주유소,경기 안산시 단원구 해봉로 204 (성곡동),경기 안산시 단원구 해봉로 204 ,GS칼텍스,N,Y,N,Y,Y
254,경기도,경기,안산시,스마트허브주유소,경기 안산시 단원구 해봉로 204 (성곡동),경기 안산시 단원구 해봉로 204 ,GS칼텍스,N,Y,N,Y,Y
255,경기도,경기,안산시,스마트허브주유소,경기 안산시 단원구 해봉로 204 (성곡동),경기 안산시 단원구 해봉로 204 ,GS칼텍스,N,Y,N,Y,Y
256,경기도,경기,안산시,스마트허브주유소,경기 안산시 단원구 해봉로 204 (성곡동),경기 안산시 단원구 해봉로 204 ,GS칼텍스,N,Y,N,Y,Y
257,경기도,경기,안산시,스마트허브주유소,경기 안산시 단원구 해봉로 204 (성곡동),경기 안산시 단원구 해봉로 204 ,GS칼텍스,N,Y,N,Y,Y
258,경기도,경기,안산시,스마트허브주유소,경기 안산시 단원구 해봉로 204 (성곡동),경기 안산시 단원구 해봉로 204 ,GS칼텍스,N,Y,N,Y,Y
